OrderID,ProductID,UnitPrice,Quantity,Discount
13754,75,9.19,35,0.0
13755,60,71.49,3,0.15
13755,19,75.57,10,0.15
13755,74,32.54,35,0.25
13756,71,101.11,26,0.2
13756,41,106.55,14,0.15
13756,38,106.26,16,0.0
13756,68,114.35,1,0.1
13757,52,104.83,40,0.0
13758,41,106.55,32,0.0
13759,34,47.7,18,0.1
13760,56,112.08,13,0.0
13760,30,33.41,4,0.25
13760,55,6.73,30,0.15
13761,7,6.08,36,0.05
13762,27,15.49,6,0.0
13762,35,47.29,26,0.2
13762,59,14.59,18,0.15
13763,39,107.46,2,0.2
13763,47,32.85,18,0.1
13763,9,39.18,13,0.15
13763,38,106.26,21,0.2
13764,71,101.11,3,0.15
13765,12,89.54,31,0.1
13765,14,105.59,40,0.15
13766,72,83.44,26,0.15
13766,55,6.73,26,0.2
13766,65,67.59,30,0.0
13766,53,91.15,38,0.05
13767,69,78.48,27,0.05
13767,8,94.05,14,0.25
13767,72,83.44,18,0.2
13767,20,117.05,33,0.25
13767,35,47.29,17,0.05
13768,37,79.75,29,0.05
13768,61,107.37,6,0.05
13769,64,47.33,26,0.0
13769,31,38.95,8,0.05
13769,41,106.55,5,0.0
13770,42,49.93,34,0.05
13770,60,71.49,16,0.0
13770,4,92.55,20,0.25
13770,72,83.44,13,0.25
13771,41,106.55,27,0.15
13771,70,50.15,17,0.2
13771,18,48.96,39,0.2
13771,49,16.19,29,0.0
13771,13,52.5,8,0.05
13772,33,6.44,13,0.15
13772,41,106.55,26,0.15
13772,37,79.75,32,0.25
13773,34,47.7,14,0.15
13773,29,93.83,10,0.2
13773,20,117.05,23,0.0
13774,5,16.93,24,0.05
13775,47,32.85,1,0.25
13775,26,110.61,30,0.05
13775,12,89.54,35,0.1
13775,75,9.19,13,0.05
13776,76,77.31,9,0.15
13776,59,14.59,28,0.1
13776,30,33.41,29,0.15
13776,55,6.73,11,0.05
13776,20,117.05,9,0.25
13777,19,75.57,23,0.2
13777,46,115.82,23,0.2
13777,51,41.53,24,0.0
13778,72,83.44,37,0.05
13778,48,28.3,29,0.1
13778,15,92.23,38,0.0
13778,28,104.38,11,0.05
13778,3,105.47,32,0.25
13779,16,95.15,19,0.0
13780,5,16.93,31,0.2
13780,36,105.7,34,0.05
13780,22,38.34,30,0.25
13780,72,83.44,16,0.2
13781,64,47.33,4,0.0
13781,75,9.19,8,0.0
13781,40,43.83,8,0.2
13781,57,54.9,9,0.2
13781,49,16.19,24,0.0
13782,27,15.49,10,0.05
13782,73,84.89,18,0.25
13782,14,105.59,17,0.25
13782,57,54.9,33,0.1
13783,34,47.7,22,0.2
13784,54,76.49,27,0.2
13784,1,52.08,20,0.0
13784,7,6.08,32,0.2
13784,38,106.26,10,0.1
13785,1,52.08,4,0.15
13785,26,110.61,31,0.15
13785,75,9.19,39,0.25
13785,36,105.7,36,0.0
13786,42,49.93,24,0.0
13786,14,105.59,18,0.1
13787,49,16.19,20,0.0
13788,27,15.49,32,0.25
13788,74,32.54,36,0.0
13788,70,50.15,18,0.0
13788,43,44.88,15,0.05
13789,66,117.42,17,0.15
13789,69,78.48,35,0.1
13789,19,75.57,4,0.0
13789,56,112.08,20,0.0
13789,14,105.59,15,0.25
13790,56,112.08,27,0.05
13791,16,95.15,6,0.0
13792,39,107.46,27,0.2
13792,30,33.41,2,0.25
13792,77,72.37,12,0.05
13793,11,52.47,3,0.05
13793,70,50.15,35,0.15
13794,67,106.26,8,0.05
13794,3,105.47,6,0.2
13795,70,50.15,22,0.25
13795,24,22.74,32,0.0
13795,46,115.82,15,0.05
13795,65,67.59,17,0.05
13796,59,14.59,10,0.05
13796,56,112.08,27,0.25
13796,70,50.15,30,0.25
13796,19,75.57,36,0.25
13796,43,44.88,16,0.2
13797,44,4.04,36,0.0
13797,71,101.11,12,0.05
13797,70,50.15,40,0.2
13798,17,102.38,3,0.25
13798,36,105.7,36,0.1
13799,1,52.08,7,0.1
13799,3,105.47,9,0.2
13799,52,104.83,11,0.05
13799,39,107.46,25,0.1
13799,57,54.9,3,0.0
13800,23,46.01,1,0.1
13800,26,110.61,3,0.05
13800,37,79.75,20,0.2
13800,20,117.05,25,0.0
13801,19,75.57,7,0.0
13801,33,6.44,29,0.05
13801,14,105.59,37,0.2
13801,48,28.3,12,0.1
13802,42,49.93,38,0.1
13802,28,104.38,10,0.0
13802,16,95.15,30,0.25
13802,11,52.47,18,0.0
13803,73,84.89,34,0.1
13803,43,44.88,14,0.25
13803,6,22.0,5,0.25
13804,37,79.75,37,0.1
13804,10,24.02,14,0.15
13804,14,105.59,39,0.2
13804,6,22.0,7,0.15
13805,51,41.53,21,0.25
13805,15,92.23,24,0.0
13805,50,72.69,34,0.25
13806,11,52.47,13,0.1
13806,59,14.59,24,0.05
13806,32,31.76,8,0.05
13806,31,38.95,32,0.1
13806,48,28.3,24,0.25
13807,62,72.54,33,0.2
13807,45,90.19,34,0.0
13807,10,24.02,32,0.2
13807,56,112.08,6,0.25
13807,57,54.9,1,0.2
13808,35,47.29,32,0.25
13809,77,72.37,30,0.2
13810,44,4.04,26,0.15
13810,41,106.55,6,0.0
13810,66,117.42,39,0.2
13810,22,38.34,34,0.15
13810,75,9.19,22,0.1
13811,6,22.0,13,0.0
13811,9,39.18,2,0.1
13812,32,31.76,2,0.2
13813,34,47.7,7,0.15
13813,16,95.15,38,0.1
13813,3,105.47,17,0.0
13813,20,117.05,19,0.05
13814,17,102.38,35,0.25
13814,10,24.02,4,0.25
13814,41,106.55,33,0.25
13815,39,107.46,1,0.25
13815,40,43.83,21,0.15
13815,8,94.05,9,0.2
13816,51,41.53,14,0.0
13817,59,14.59,27,0.25
13817,17,102.38,11,0.15
13817,22,38.34,4,0.0
13817,5,16.93,10,0.0
13817,20,117.05,39,0.25
13818,52,104.83,39,0.15
13818,47,32.85,34,0.05
13818,40,43.83,21,0.1
13818,16,95.15,20,0.0
13819,54,76.49,23,0.05
13819,77,72.37,33,0.2
13820,7,6.08,3,0.2
13821,34,47.7,37,0.2
13821,58,31.83,37,0.2
13821,74,32.54,32,0.2
13822,66,117.42,19,0.2
13822,48,28.3,2,0.15
13822,44,4.04,2,0.0
13822,73,84.89,26,0.15
13822,60,71.49,14,0.2
13823,35,47.29,15,0.1
13823,71,101.11,38,0.1
13823,65,67.59,21,0.15
13824,77,72.37,7,0.15
13824,37,79.75,22,0.0
13824,58,31.83,30,0.25
13825,54,76.49,6,0.2
13825,63,85.64,32,0.2
13825,2,88.95,26,0.15
13826,48,28.3,21,0.0
13826,43,44.88,7,0.2
13826,12,89.54,16,0.1
13826,40,43.83,35,0.1
13826,66,117.42,15,0.25
13827,30,33.41,13,0.05
13827,1,52.08,19,0.0
13827,67,106.26,15,0.2
13827,77,72.37,16,0.0
13828,40,43.83,5,0.25
13828,24,22.74,30,0.15
13828,46,115.82,38,0.05
13829,43,44.88,40,0.1
13829,76,77.31,6,0.2
13829,56,112.08,16,0.15
13829,40,43.83,2,0.2
13830,34,47.7,10,0.15
13830,12,89.54,12,0.2
13830,60,71.49,26,0.25
13831,75,9.19,14,0.2
13831,56,112.08,39,0.0
13831,6,22.0,9,0.15
13831,29,93.83,23,0.15
13831,31,38.95,1,0.15
13832,77,72.37,10,0.15
13833,3,105.47,9,0.15
13834,36,105.7,11,0.1
13834,12,89.54,9,0.25
13834,2,88.95,9,0.05
13834,57,54.9,34,0.15
13834,50,72.69,39,0.2
13835,12,89.54,36,0.25
13836,23,46.01,23,0.0
13836,37,79.75,26,0.05
13836,29,93.83,12,0.15
13836,36,105.7,9,0.25
13837,17,102.38,33,0.05
13837,62,72.54,38,0.1
13838,7,6.08,38,0.15
13838,2,88.95,28,0.25
13838,50,72.69,15,0.15
13838,24,22.74,38,0.25
13838,61,107.37,29,0.2
13839,25,102.77,32,0.0
13839,14,105.59,36,0.1
13840,1,52.08,29,0.1
13840,48,28.3,30,0.0
13840,8,94.05,32,0.25
13840,3,105.47,23,0.15
13840,64,47.33,37,0.15
13841,28,104.38,5,0.25
13842,55,6.73,40,0.1
13843,48,28.3,9,0.15
13843,43,44.88,9,0.1
13843,76,77.31,12,0.2
13843,67,106.26,38,0.2
13844,9,39.18,7,0.25
13844,46,115.82,26,0.05
13844,24,22.74,13,0.1
13844,48,28.3,15,0.0
13845,75,9.19,7,0.1
13845,3,105.47,14,0.05
13845,1,52.08,40,0.0
13845,57,54.9,17,0.05
13845,23,46.01,40,0.0
13846,40,43.83,33,0.0
13846,9,39.18,16,0.05
13846,34,47.7,32,0.05
13846,48,28.3,20,0.25
13847,44,4.04,27,0.15
13847,73,84.89,23,0.05
13847,63,85.64,22,0.0
13847,69,78.48,24,0.05
13847,9,39.18,36,0.05
13848,7,6.08,19,0.1
13849,5,16.93,26,0.2
13849,3,105.47,32,0.1
13849,56,112.08,6,0.1
13850,56,112.08,34,0.0
13850,67,106.26,40,0.15
13850,34,47.7,21,0.15
13851,5,16.93,27,0.25
13851,17,102.38,40,0.2
13852,3,105.47,30,0.2
13852,42,49.93,18,0.2
13852,61,107.37,36,0.15
13852,57,54.9,26,0.0
13853,61,107.37,40,0.15
13853,15,92.23,4,0.0
13853,74,32.54,35,0.05
13854,24,22.74,30,0.1
13854,31,38.95,16,0.0
13854,27,15.49,27,0.25
13854,54,76.49,11,0.1
13854,39,107.46,11,0.0
13855,1,52.08,20,0.15
13855,25,102.77,31,0.05
13855,74,32.54,37,0.0
13856,45,90.19,25,0.15
13857,53,91.15,4,0.2
13857,21,79.15,39,0.2
13857,71,101.11,17,0.15
13858,22,38.34,8,0.05
13859,11,52.47,31,0.05
13859,72,83.44,29,0.25
13860,31,38.95,25,0.2
13860,23,46.01,8,0.2
13861,24,22.74,17,0.2
13862,69,78.48,18,0.25
13862,52,104.83,36,0.0
13862,60,71.49,12,0.1
13863,75,9.19,36,0.1
13863,20,117.05,24,0.1
13863,52,104.83,4,0.05
13864,69,78.48,26,0.2
13864,34,47.7,35,0.0
13864,54,76.49,34,0.05
13864,56,112.08,2,0.2
13865,64,47.33,21,0.05
13865,19,75.57,9,0.0
13865,53,91.15,5,0.2
13865,66,117.42,7,0.15
13866,8,94.05,17,0.0
13866,15,92.23,1,0.15
13866,42,49.93,16,0.15
13866,52,104.83,16,0.1
13866,7,6.08,39,0.15
13867,49,16.19,14,0.15
13867,15,92.23,18,0.25
13867,33,6.44,38,0.05
13867,57,54.9,4,0.25
13868,63,85.64,24,0.2
13868,10,24.02,35,0.25
13869,64,47.33,23,0.05
13869,49,16.19,23,0.15
13870,63,85.64,28,0.25
13870,39,107.46,18,0.05
13870,54,76.49,3,0.2
13870,52,104.83,24,0.1
13871,50,72.69,30,0.1
13871,8,94.05,35,0.0
13871,70,50.15,8,0.2
13872,67,106.26,33,0.25
13872,50,72.69,22,0.1
13872,5,16.93,5,0.15
13872,56,112.08,2,0.2
13872,16,95.15,2,0.05
13873,37,79.75,7,0.15
13873,64,47.33,22,0.25
13873,68,114.35,32,0.05
13874,16,95.15,8,0.15
13874,11,52.47,2,0.25
13874,17,102.38,34,0.1
13875,27,15.49,17,0.15
13875,59,14.59,6,0.2
13875,51,41.53,28,0.1
13875,76,77.31,15,0.0
13876,48,28.3,31,0.05
13876,77,72.37,25,0.25
13876,32,31.76,34,0.25
13876,41,106.55,16,0.1
13877,66,117.42,39,0.1
13877,35,47.29,3,0.2
13878,53,91.15,8,0.2
13878,6,22.0,15,0.25
13878,63,85.64,33,0.1
13878,57,54.9,5,0.25
13879,45,90.19,20,0.2
13879,7,6.08,32,0.15
13880,5,16.93,26,0.15
13880,52,104.83,26,0.25
13880,42,49.93,3,0.15
13881,14,105.59,8,0.2
13882,4,92.55,24,0.05
13882,67,106.26,18,0.0
13882,9,39.18,1,0.25
13882,61,107.37,10,0.15
13883,6,22.0,26,0.15
13883,2,88.95,9,0.1
13884,35,47.29,37,0.2
13884,15,92.23,17,0.1
13884,68,114.35,8,0.25
13884,72,83.44,37,0.2
13885,15,92.23,40,0.15
13885,1,52.08,18,0.25
13885,24,22.74,38,0.05
13886,65,67.59,22,0.0
13887,11,52.47,22,0.2
13887,69,78.48,28,0.2
13887,66,117.42,24,0.15
13887,73,84.89,31,0.2
13888,36,105.7,38,0.25
13888,48,28.3,23,0.05
13888,4,92.55,30,0.2
13888,46,115.82,29,0.0
13888,16,95.15,28,0.25
13889,54,76.49,15,0.0
13889,31,38.95,2,0.1
13890,71,101.11,6,0.0
13890,27,15.49,7,0.25
13890,63,85.64,26,0.15
13891,54,76.49,6,0.2
13891,27,15.49,24,0.05
13891,37,79.75,29,0.25
13892,4,92.55,19,0.1
13892,22,38.34,31,0.0
13892,9,39.18,1,0.25
13892,13,52.5,35,0.25
13892,35,47.29,15,0.15
13893,48,28.3,19,0.2
13893,5,16.93,19,0.05
13894,68,114.35,37,0.25
13894,73,84.89,30,0.1
13894,11,52.47,4,0.1
13894,65,67.59,30,0.0
13894,50,72.69,30,0.0
13895,8,94.05,1,0.25
13895,31,38.95,23,0.1
13896,33,6.44,5,0.1
13897,73,84.89,35,0.15
13897,38,106.26,15,0.25
13897,32,31.76,26,0.15
13897,16,95.15,28,0.15
13898,23,46.01,3,0.2
13898,73,84.89,3,0.1
13898,48,28.3,19,0.05
13898,53,91.15,39,0.25
13899,23,46.01,6,0.2
13899,55,6.73,9,0.15
13900,7,6.08,3,0.15
13900,58,31.83,20,0.1
13901,21,79.15,25,0.15
13901,32,31.76,32,0.1
13902,22,38.34,39,0.2
13902,62,72.54,7,0.25
13902,54,76.49,1,0.0
13903,73,84.89,15,0.05
13904,46,115.82,6,0.1
13905,50,72.69,5,0.15
13906,14,105.59,36,0.05
13906,61,107.37,22,0.15
13906,24,22.74,37,0.2
13907,25,102.77,17,0.1
13908,77,72.37,18,0.2
13908,29,93.83,26,0.25
13909,20,117.05,10,0.0
13909,26,110.61,22,0.25
13909,50,72.69,3,0.2
13910,44,4.04,2,0.0
13910,5,16.93,12,0.0
13910,14,105.59,27,0.25
13910,7,6.08,11,0.0
13910,59,14.59,12,0.15
13911,37,79.75,10,0.05
13911,60,71.49,11,0.05
13912,33,6.44,31,0.2
13912,68,114.35,31,0.05
13913,50,72.69,8,0.15
13913,75,9.19,19,0.15
13913,17,102.38,22,0.05
13913,12,89.54,20,0.0
13913,37,79.75,8,0.25
13914,9,39.18,33,0.0
13914,29,93.83,40,0.15
13914,52,104.83,9,0.05
13914,35,47.29,1,0.25
13915,66,117.42,12,0.1
13915,31,38.95,31,0.05
13916,2,88.95,11,0.25
13916,54,76.49,13,0.25
13916,61,107.37,29,0.15
13916,19,75.57,13,0.1
13916,53,91.15,8,0.15
13917,64,47.33,13,0.0
13917,8,94.05,29,0.05
13917,11,52.47,21,0.2
13917,55,6.73,17,0.2
13918,53,91.15,39,0.2
13918,38,106.26,30,0.05
13918,12,89.54,24,0.15
13918,66,117.42,39,0.05
13919,56,112.08,9,0.05
13919,1,52.08,14,0.1
13919,64,47.33,35,0.0
13920,52,104.83,4,0.0
13921,32,31.76,6,0.0
13921,47,32.85,20,0.15
13921,7,6.08,18,0.25
13921,11,52.47,5,0.2
13922,28,104.38,29,0.15
13922,75,9.19,40,0.2
13922,2,88.95,2,0.0
13922,51,41.53,18,0.25
13922,65,67.59,30,0.05
13923,41,106.55,20,0.05
13924,42,49.93,24,0.25
13924,19,75.57,5,0.25
13924,77,72.37,4,0.2
13924,67,106.26,5,0.25
13925,22,38.34,25,0.15
13925,35,47.29,31,0.0
13925,61,107.37,15,0.15
13925,18,48.96,17,0.2
13926,28,104.38,11,0.05
13926,35,47.29,37,0.05
13926,47,32.85,28,0.05
13927,11,52.47,13,0.15
13928,7,6.08,15,0.05
13929,55,6.73,40,0.15
13929,26,110.61,18,0.05
13929,16,95.15,27,0.2
13929,42,49.93,14,0.25
13929,10,24.02,16,0.0
13930,67,106.26,11,0.05
13930,51,41.53,14,0.0
13930,26,110.61,24,0.0
13930,39,107.46,14,0.25
13931,44,4.04,30,0.25
13931,29,93.83,7,0.05
13931,57,54.9,35,0.25
13932,32,31.76,29,0.25
13932,30,33.41,9,0.05
13932,1,52.08,4,0.25
13932,42,49.93,1,0.25
13933,53,91.15,28,0.25
13933,59,14.59,32,0.1
13933,25,102.77,6,0.2
13933,8,94.05,37,0.1
13934,15,92.23,29,0.1
13934,38,106.26,13,0.2
13935,19,75.57,32,0.25
13936,11,52.47,29,0.05
13937,6,22.0,18,0.15
13937,58,31.83,30,0.0
13937,10,24.02,29,0.2
13938,55,6.73,26,0.15
13938,19,75.57,9,0.15
13938,40,43.83,21,0.0
13938,9,39.18,5,0.25
13938,1,52.08,7,0.0
13939,23,46.01,29,0.2
13940,30,33.41,21,0.1
13940,61,107.37,25,0.0
13940,17,102.38,9,0.1
13940,53,91.15,16,0.1
13940,7,6.08,18,0.25
13941,74,32.54,25,0.05
13942,57,54.9,34,0.1
13942,69,78.48,4,0.15
13943,22,38.34,20,0.05
13943,14,105.59,37,0.05
13944,5,16.93,7,0.1
13944,7,6.08,1,0.0
13944,40,43.83,39,0.15
13945,47,32.85,6,0.05
13945,35,47.29,6,0.0
13946,26,110.61,7,0.15
13946,72,83.44,24,0.25
13947,73,84.89,28,0.05
13947,76,77.31,36,0.1
13947,49,16.19,7,0.25
13948,33,6.44,26,0.2
13948,26,110.61,35,0.2
13949,54,76.49,4,0.25
13949,53,91.15,30,0.0
13949,13,52.5,17,0.15
13949,77,72.37,31,0.15
13950,59,14.59,13,0.2
13950,17,102.38,13,0.0
13951,38,106.26,17,0.15
13952,77,72.37,14,0.0
13952,12,89.54,28,0.1
13953,48,28.3,16,0.15
13953,20,117.05,8,0.0
13953,47,32.85,4,0.25
13953,37,79.75,20,0.1
13954,51,41.53,32,0.25
13954,40,43.83,15,0.2
13955,54,76.49,26,0.2
13955,58,31.83,11,0.15
13955,22,38.34,8,0.0
13956,74,32.54,9,0.25
13956,68,114.35,1,0.2
13956,39,107.46,40,0.2
13957,56,112.08,4,0.2
13957,42,49.93,29,0.15
13957,23,46.01,20,0.05
13957,9,39.18,34,0.0
13958,4,92.55,3,0.2
13958,68,114.35,18,0.25
13958,8,94.05,29,0.2
13959,73,84.89,16,0.0
13959,20,117.05,33,0.2
13960,65,67.59,23,0.05
13961,60,71.49,14,0.1
13961,37,79.75,31,0.0
13962,7,6.08,9,0.1
13962,44,4.04,27,0.1
13963,68,114.35,40,0.15
13963,62,72.54,8,0.15
13964,49,16.19,7,0.0
13964,46,115.82,2,0.25
13964,58,31.83,10,0.2
13964,48,28.3,21,0.1
13964,13,52.5,12,0.2
13965,24,22.74,39,0.1
13965,60,71.49,40,0.15
13965,59,14.59,40,0.25
13966,49,16.19,5,0.2
13966,57,54.9,31,0.05
13966,28,104.38,15,0.05
13966,1,52.08,39,0.0
13966,63,85.64,17,0.05
13967,25,102.77,29,0.05
13967,74,32.54,23,0.0
13967,69,78.48,11,0.15
13967,49,16.19,21,0.2
13967,15,92.23,14,0.05
13968,56,112.08,1,0.05
13968,46,115.82,18,0.0
13969,64,47.33,34,0.2
13969,45,90.19,39,0.15
13970,13,52.5,15,0.1
13970,43,44.88,30,0.1
13970,34,47.7,22,0.1
13970,71,101.11,28,0.1
13970,75,9.19,27,0.2
13971,38,106.26,32,0.05
13971,48,28.3,35,0.1
13972,41,106.55,23,0.25
13973,10,24.02,17,0.05
13973,68,114.35,26,0.25
13973,28,104.38,26,0.15
13974,29,93.83,14,0.25
13974,45,90.19,14,0.05
13974,54,76.49,11,0.2
13974,74,32.54,30,0.1
13974,44,4.04,17,0.25
13975,46,115.82,39,0.0
13975,17,102.38,16,0.05
13976,68,114.35,21,0.25
13976,23,46.01,34,0.05
13976,5,16.93,37,0.05
13976,20,117.05,23,0.1
13976,2,88.95,12,0.2
13977,68,114.35,18,0.25
13977,29,93.83,29,0.0
13978,26,110.61,20,0.25
13978,18,48.96,2,0.2
13978,74,32.54,38,0.2
13978,33,6.44,23,0.15
13979,21,79.15,34,0.25
13980,72,83.44,17,0.15
13980,24,22.74,32,0.1
13980,29,93.83,22,0.25
13980,41,106.55,26,0.15
13980,13,52.5,33,0.2
13981,8,94.05,15,0.05
13982,46,115.82,36,0.15
13982,60,71.49,18,0.0
13982,32,31.76,26,0.05
13982,47,32.85,3,0.1
13982,67,106.26,12,0.1
13983,1,52.08,28,0.15
13983,23,46.01,38,0.1
13984,18,48.96,22,0.15
13984,54,76.49,23,0.25
13985,51,41.53,1,0.25
13985,64,47.33,13,0.25
13985,11,52.47,35,0.0
13985,24,22.74,23,0.1
13985,7,6.08,14,0.15
13986,40,43.83,34,0.1
13986,10,24.02,6,0.05
13987,18,48.96,35,0.2
13987,72,83.44,40,0.0
13987,30,33.41,17,0.2
13988,41,106.55,19,0.05
13988,66,117.42,37,0.05
13988,60,71.49,27,0.05
13989,39,107.46,35,0.2
13989,31,38.95,4,0.15
13989,50,72.69,5,0.0
13990,22,38.34,21,0.05
13990,76,77.31,13,0.15
13990,54,76.49,16,0.1
13990,59,14.59,28,0.25
13991,32,31.76,28,0.0
13991,10,24.02,18,0.15
13991,50,72.69,23,0.2
13992,29,93.83,37,0.25
13992,28,104.38,33,0.25
13992,72,83.44,39,0.2
13992,76,77.31,25,0.1
13992,64,47.33,31,0.1
13993,7,6.08,10,0.25
13993,46,115.82,27,0.15
13993,1,52.08,38,0.0
13994,1,52.08,27,0.2
13995,37,79.75,33,0.1
13995,23,46.01,12,0.05
13995,53,91.15,26,0.2
13995,66,117.42,35,0.2
13995,39,107.46,34,0.15
13996,32,31.76,16,0.15
13996,39,107.46,17,0.15
13996,20,117.05,33,0.2
13996,40,43.83,5,0.1
13997,72,83.44,16,0.05
13997,73,84.89,11,0.2
13997,37,79.75,22,0.05
13998,33,6.44,24,0.15
13998,62,72.54,5,0.0
13998,59,14.59,4,0.05
13998,8,94.05,17,0.25
13998,46,115.82,29,0.0
13999,11,52.47,10,0.05
13999,27,15.49,27,0.25
13999,28,104.38,3,0.15
13999,67,106.26,1,0.0
13999,57,54.9,33,0.2
14000,58,31.83,27,0.25
14000,67,106.26,10,0.15
14000,68,114.35,18,0.0
14001,21,79.15,4,0.25
14001,34,47.7,22,0.15
14001,46,115.82,4,0.1
14001,29,93.83,17,0.0
14001,9,39.18,27,0.1
14002,11,52.47,13,0.15
14002,5,16.93,25,0.1
14002,73,84.89,37,0.15
14002,2,88.95,24,0.05
14003,20,117.05,22,0.1
14004,22,38.34,38,0.1
14004,47,32.85,9,0.05
14005,38,106.26,9,0.2
14005,26,110.61,37,0.2
14005,13,52.5,25,0.25
14006,12,89.54,37,0.25
14006,9,39.18,9,0.0
14006,42,49.93,36,0.0
14006,51,41.53,20,0.25
14006,58,31.83,37,0.0
14007,7,6.08,32,0.05
14007,32,31.76,2,0.25
14007,49,16.19,30,0.25
14008,31,38.95,35,0.25
14009,62,72.54,38,0.05
14010,74,32.54,29,0.0
14010,67,106.26,12,0.15
14011,73,84.89,26,0.05
14011,32,31.76,3,0.2
14011,51,41.53,2,0.0
14011,4,92.55,16,0.25
14011,2,88.95,10,0.05
14012,53,91.15,37,0.2
14012,24,22.74,13,0.1
14013,65,67.59,33,0.1
14013,2,88.95,39,0.2
14013,77,72.37,18,0.15
14014,40,43.83,36,0.25
14014,11,52.47,7,0.1
14014,64,47.33,19,0.15
14014,50,72.69,15,0.2
14015,53,91.15,31,0.25
14015,41,106.55,31,0.0
14015,67,106.26,28,0.2
14015,77,72.37,8,0.1
14015,26,110.61,21,0.1
14016,16,95.15,15,0.2
14016,49,16.19,24,0.1
14016,57,54.9,38,0.05
14016,25,102.77,9,0.2
14016,11,52.47,39,0.25
14017,4,92.55,17,0.2
14018,72,83.44,19,0.2
14019,21,79.15,31,0.15
14020,42,49.93,37,0.0
14020,29,93.83,21,0.2
14020,59,14.59,17,0.1
14020,27,15.49,1,0.2
14021,12,89.54,12,0.2
14021,31,38.95,40,0.2
14021,15,92.23,34,0.0
14022,52,104.83,24,0.15
14022,65,67.59,4,0.1
14022,57,54.9,39,0.0
14022,16,95.15,1,0.05
14022,45,90.19,21,0.2
14023,15,92.23,26,0.25
14023,55,6.73,36,0.1
14023,28,104.38,17,0.0
14024,12,89.54,9,0.25
14024,63,85.64,37,0.0
14024,21,79.15,8,0.0
14025,60,71.49,14,0.1
14025,31,38.95,19,0.2
14025,67,106.26,10,0.0
14026,53,91.15,24,0.1
14026,37,79.75,6,0.25
14027,26,110.61,13,0.05
14027,45,90.19,28,0.25
14027,2,88.95,11,0.25
14028,74,32.54,36,0.1
14028,9,39.18,9,0.25
14028,64,47.33,32,0.15
14029,16,95.15,20,0.1
14030,75,9.19,10,0.25
14030,4,92.55,1,0.25
14030,49,16.19,23,0.1
14030,17,102.38,30,0.0
14030,18,48.96,29,0.1
14031,5,16.93,36,0.25
14031,31,38.95,27,0.2
14031,75,9.19,21,0.0
14031,49,16.19,6,0.05
14032,45,90.19,22,0.1
14032,17,102.38,31,0.1
14033,31,38.95,5,0.0
14033,44,4.04,4,0.15
14033,51,41.53,5,0.2
14033,27,15.49,16,0.15
14033,16,95.15,13,0.0
14034,13,52.5,22,0.0
14034,2,88.95,11,0.2
14034,30,33.41,29,0.0
14035,38,106.26,31,0.0
14035,60,71.49,37,0.15
14035,9,39.18,3,0.05
14036,33,6.44,16,0.05
14036,22,38.34,1,0.15
14036,18,48.96,25,0.2
14037,67,106.26,19,0.15
14038,18,48.96,26,0.2
14038,45,90.19,14,0.15
14038,28,104.38,8,0.15
14038,37,79.75,33,0.25
14038,31,38.95,22,0.05
14039,23,46.01,35,0.15
14040,61,107.37,13,0.0
14040,28,104.38,22,0.2
14040,21,79.15,21,0.0
14040,43,44.88,34,0.0
14041,47,32.85,12,0.2
14041,60,71.49,15,0.15
14041,58,31.83,19,0.2
14042,11,52.47,7,0.0
14042,48,28.3,38,0.0
14043,62,72.54,26,0.05
14044,58,31.83,4,0.15
14044,2,88.95,34,0.2
14045,51,41.53,24,0.15
14045,15,92.23,11,0.05
14045,52,104.83,12,0.0
14046,50,72.69,3,0.25
14046,15,92.23,17,0.25
14047,52,104.83,37,0.15
14047,74,32.54,24,0.25
14047,5,16.93,1,0.05
14048,7,6.08,23,0.05
14048,11,52.47,2,0.2
14049,61,107.37,29,0.05
14050,19,75.57,22,0.15
14050,16,95.15,34,0.25
14051,11,52.47,7,0.25
14052,22,38.34,20,0.2
14052,12,89.54,38,0.0
14052,28,104.38,33,0.2
14052,68,114.35,38,0.2
14053,21,79.15,26,0.25
14053,52,104.83,32,0.2
14053,48,28.3,13,0.05
14054,75,9.19,18,0.2
14054,54,76.49,38,0.0
14054,50,72.69,37,0.0
14055,41,106.55,33,0.05
14055,36,105.7,27,0.1
14055,77,72.37,10,0.0
14056,31,38.95,18,0.25
14056,37,79.75,1,0.1
14056,41,106.55,24,0.15
14057,52,104.83,27,0.25
14057,25,102.77,2,0.15
14058,70,50.15,13,0.0
14059,56,112.08,2,0.0
14059,58,31.83,14,0.2
14059,55,6.73,35,0.2
14059,19,75.57,19,0.0
14059,39,107.46,21,0.1
14060,18,48.96,27,0.1
14060,6,22.0,8,0.05
14060,33,6.44,16,0.1
14061,4,92.55,32,0.0
14061,15,92.23,7,0.15
14062,72,83.44,11,0.05
14062,64,47.33,11,0.05
14063,7,6.08,16,0.1
14063,20,117.05,3,0.05
14063,63,85.64,36,0.1
14063,74,32.54,12,0.2
14064,14,105.59,18,0.05
14064,41,106.55,24,0.1
14064,43,44.88,39,0.15
14065,16,95.15,24,0.1
14065,58,31.83,39,0.05
14065,77,72.37,33,0.25
14065,39,107.46,9,0.25
14065,27,15.49,12,0.25
14066,25,102.77,14,0.25
14066,41,106.55,22,0.15
14067,22,38.34,1,0.2
14067,19,75.57,28,0.1
14068,23,46.01,14,0.15
