OrderID,CustomerID,EmployeeID,OrderDate,ShipVia,Freight
11989,FWOFX,3,2006-07-04,1,121.24
11990,NGCTP,4,2006-07-10,1,30.5
11991,RBMPA,7,2006-07-08,2,25.96
11992,ALFKI,3,2006-08-20,3,246.06
11993,OELNJ,5,2006-08-07,1,164.18
11994,VRCXB,7,2006-08-18,1,24.18
11995,ORDDL,7,2006-08-02,3,187.23
11996,VHQKB,2,2006-08-12,1,129.26
11997,ESKGK,3,2006-08-17,3,202.89
11998,NDYSD,7,2006-08-10,3,169.97
11999,UUHQZ,5,2006-08-11,2,39.69
12000,NDYSD,3,2006-08-07,3,185.66
12001,EMNVE,9,2006-08-24,2,240.72
12002,CKKWE,5,2006-08-28,3,26.33
12003,UDJOJ,1,2006-08-12,3,115.05
12004,CKKWE,2,2006-08-13,2,180.16
12005,FFFYR,7,2006-08-16,2,227.13
12006,TFXGR,9,2006-09-05,2,129.28
12007,GVNBB,3,2006-09-09,3,117.13
12008,CCCHN,9,2006-09-07,2,81.58
12009,ZOXOL,7,2006-09-07,1,228.52
12010,GHSFC,5,2006-09-19,1,182.82
12011,TLYEZ,2,2006-09-08,2,126.53
12012,VBYNW,1,2006-09-15,2,149.28
12013,MYWSA,8,2006-09-01,3,31.83
12014,DGSNV,1,2006-09-25,1,162.83
12015,FMMRL,8,2006-09-26,3,28.68
12016,FGLEI,3,2006-09-22,1,196.96
12017,PWGYK,7,2006-09-12,3,175.95
12018,EMNVE,2,2006-09-25,1,163.16
12019,EIMER,1,2006-09-26,3,74.61
12020,SDLSY,2,2006-09-22,1,35.98
12021,ALFKI,4,2006-10-26,3,133.87
12022,TFXGR,8,2006-10-10,2,24.94
12023,ULXRA,5,2006-10-04,1,29.96
12024,JTDYX,3,2006-10-21,2,141.15
12025,VXJHA,3,2006-10-01,1,29.27
12026,CCCHN,8,2006-10-20,2,248.11
12027,PUQHW,8,2006-10-18,1,158.5
12028,OYUGL,3,2006-10-10,1,208.77
12029,NDYSD,3,2006-10-16,2,248.21
12030,UQVLY,6,2006-10-10,2,161.13
12031,BZYMS,6,2006-10-04,1,222.12
12032,ALPBF,2,2006-10-19,1,5.61
12033,GIJPO,8,2006-10-19,3,236.63
12034,IJIGR,3,2006-10-01,1,119.37
12035,NGCTP,7,2006-10-21,3,54.87
12036,ALFKI,7,2006-11-18,1,203.11
12037,LPCSB,7,2006-11-16,1,143.88
12038,XXSWY,6,2006-11-11,2,162.74
12039,ALFKI,1,2006-11-25,2,244.81
12040,KVIFE,5,2006-11-11,3,239.54
12041,ORDDL,7,2006-11-26,2,185.52
12042,JMUPQ,5,2006-11-15,1,87.18
12043,YNUTD,9,2006-11-25,3,239.72
12044,MOYAF,2,2006-11-07,2,130.26
12045,AOGJM,8,2006-11-06,2,40.52
12046,MIBJV,1,2006-11-04,1,6.3
12047,VHQKB,2,2006-11-20,1,12.84
12048,KZCRH,2,2006-12-02,3,154.23
12049,ULXRA,9,2006-12-09,3,38.15
12050,ETXRP,7,2006-12-25,3,63.33
12051,PYDDY,6,2006-12-09,3,20.67
12052,UQVLY,4,2006-12-16,1,72.32
12053,UCGRS,7,2006-12-19,1,217.22
12054,ZPMLW,3,2006-12-23,3,209.31
12055,FMMRL,1,2006-12-01,1,55.21
12056,QVYOW,2,2006-12-09,2,245.13
12057,DXKIC,2,2006-12-03,1,192.19
12058,OMRHM,9,2006-12-11,2,65.28
12059,ALFKI,6,2007-01-25,2,197.38
12060,JXNIV,1,2007-01-21,1,74.05
12061,FLETF,4,2007-01-25,2,174.13
12062,QDSIQ,5,2007-01-06,3,95.33
12063,JMONJ,4,2007-01-16,3,189.23
12064,DFEOL,2,2007-01-09,2,5.65
12065,KIWFL,6,2007-01-05,1,203.08
12066,GBWAC,8,2007-01-24,2,179.17
12067,GBDKX,5,2007-01-23,1,67.0
12068,OUKVF,7,2007-01-03,1,237.92
12069,ORDDL,4,2007-01-27,2,160.39
12070,JVTVC,3,2007-01-08,3,91.29
12071,ALFKI,6,2007-02-19,1,97.95
12072,EPYTU,1,2007-02-21,1,152.36
12073,ZYHVE,6,2007-02-01,3,186.07
12074,DIJBL,7,2007-02-12,3,68.6
12075,WMXST,1,2007-02-17,3,11.47
12076,THSQN,7,2007-02-03,2,83.77
12077,MYVXC,4,2007-02-13,2,64.87
12078,WBBZO,3,2007-02-19,3,36.75
12079,ETXRP,5,2007-02-19,2,139.22
12080,CFBZD,9,2007-02-14,3,32.45
12081,FJSFT,9,2007-02-20,3,96.58
12082,GZJQE,3,2007-02-03,3,14.46
12083,GQSFS,4,2007-03-08,3,180.53
12084,KFOGD,3,2007-03-01,3,125.01
12085,JLWBL,5,2007-03-15,3,153.57
12086,UDJOJ,5,2007-03-04,2,225.06
12087,SVGTT,8,2007-03-23,1,183.15
12088,ZXSXD,8,2007-03-25,1,159.47
12089,ALFKI,2,2007-03-24,1,129.76
12090,NHZWD,7,2007-03-12,2,124.84
12091,ALFKI,5,2007-04-24,1,154.87
12092,QEFYE,2,2007-04-16,1,240.69
12093,JLWBL,9,2007-04-03,1,18.09
12094,JXNIV,8,2007-04-24,3,176.38
12095,NDYSD,3,2007-04-16,2,95.14
12096,OUKVF,8,2007-04-06,3,112.44
12097,ALZAL,2,2007-04-16,3,129.99
12098,MNXAG,9,2007-04-11,3,131.97
12099,ABYOA,7,2007-04-24,1,210.16
12100,ALFKI,1,2007-05-23,1,87.71
12101,YJAXX,8,2007-05-08,2,211.88
12102,AOYNN,6,2007-05-20,3,219.11
12103,MOYAF,5,2007-05-22,1,34.19
12104,SVGTT,6,2007-05-27,2,175.22
12105,IWQPR,3,2007-05-21,3,42.65
12106,UUHQZ,7,2007-05-24,3,81.62
12107,WMXST,1,2007-05-01,1,133.98
12108,HAQTM,8,2007-05-19,3,72.06
12109,UWGXB,6,2007-05-05,1,136.89
12110,KHKRV,4,2007-05-12,2,41.31
12111,RBMPA,1,2007-05-04,3,52.22
12112,GYDMQ,7,2007-05-06,3,105.47
12113,PYJLS,4,2007-05-10,2,155.53
12114,EMNVE,8,2007-05-03,2,230.08
12115,VHQKB,3,2007-05-12,2,39.86
12116,VTJBP,1,2007-06-09,1,241.81
12117,HIVZZ,9,2007-06-08,3,217.2
12118,SHRWN,5,2007-06-07,3,35.01
12119,BDOUG,3,2007-06-10,2,61.82
12120,OELNJ,4,2007-06-25,3,191.98
12121,ALFKI,8,2007-06-26,2,238.89
12122,PCKSN,4,2007-06-24,2,192.72
12123,JMUPQ,9,2007-06-13,2,7.33
12124,TLYEZ,3,2007-06-02,3,117.77
12125,GVOIG,5,2007-06-18,2,138.98
12126,IEOWD,7,2007-06-07,2,198.78
12127,KIWFL,6,2007-06-01,1,195.34
12128,TYMYS,4,2007-06-25,2,114.02
12129,DWIDV,1,2007-06-03,3,187.66
12130,RLXGK,3,2007-06-13,1,219.8
12131,ALFKI,2,2007-07-17,2,241.29
12132,RBMPA,8,2007-07-25,2,17.85
12133,RPHVQ,8,2007-07-08,1,167.73
12134,NHZWD,6,2007-07-16,3,66.86
12135,GIJPO,2,2007-07-06,1,248.51
12136,BZYMS,4,2007-07-10,2,156.78
12137,WVGUX,8,2007-07-05,3,28.8
12138,LHTHA,6,2007-07-01,1,17.8
12139,ALFKI,1,2007-08-20,2,83.83
12140,POBYN,7,2007-08-26,2,119.89
12141,FWOFX,9,2007-08-18,3,162.86
12142,QGQSJ,2,2007-08-14,3,140.05
12143,PYJLS,4,2007-08-18,3,145.54
12144,MDMOQ,4,2007-08-09,2,241.84
12145,VLLAI,4,2007-08-06,3,105.08
12146,GBWAC,6,2007-08-23,2,236.28
12147,MZTXS,1,2007-08-25,1,128.29
12148,ZYHVE,4,2007-08-20,2,114.08
12149,MYWSA,5,2007-08-24,1,171.51
12150,MYVXC,1,2007-08-04,1,208.09
12151,KVMJK,9,2007-08-07,2,150.94
12152,AMPEQ,3,2007-08-01,1,8.76
12153,ZTSVE,5,2007-09-01,1,245.66
12154,VRCXB,6,2007-09-06,2,146.78
12155,XKTZQ,2,2007-09-18,2,244.06
12156,GBWAC,3,2007-09-09,2,96.64
12157,BOGAS,2,2007-09-16,1,248.81
12158,VEYUQ,1,2007-09-16,3,238.75
12159,ULXRA,2,2007-09-24,1,12.44
12160,GHUHP,1,2007-09-08,3,248.65
12161,FJSFT,1,2007-09-21,2,234.03
12162,RBMPA,4,2007-09-18,2,53.09
12163,ORXPP,2,2007-09-27,1,135.14
12164,RTSEZ,1,2007-09-20,3,235.57
12165,LPVQG,1,2007-09-01,1,206.42
12166,KZCRH,3,2007-09-22,2,212.96
12167,ALFKI,9,2007-10-26,3,34.82
12168,XTUBQ,7,2007-10-20,1,92.88
12169,QJRQX,1,2007-10-17,2,234.93
12170,UAXMI,3,2007-10-13,3,12.85
12171,RNTHV,1,2007-10-10,2,93.09
12172,MIBJV,1,2007-10-05,1,89.69
12173,CFBZD,9,2007-10-02,3,189.35
12174,GQSFS,2,2007-10-27,1,108.35
12175,AROUT,8,2007-10-20,3,175.43
12176,UQVLY,9,2007-10-14,1,133.21
12177,YDKXG,6,2007-10-02,1,91.26
12178,XVNBZ,1,2007-10-22,1,235.85
12179,VBTNL,7,2007-10-24,2,228.97
12180,ALFKI,1,2007-11-07,1,142.43
12181,POBYN,8,2007-11-22,3,162.96
12182,ORXPP,5,2007-11-03,2,148.17
12183,DIJBL,1,2007-11-13,2,66.26
12184,PSZOY,6,2007-11-16,3,29.75
12185,TOWCZ,6,2007-11-22,2,45.94
12186,MXDEI,6,2007-11-10,3,157.84
12187,QVYOW,4,2007-11-21,1,126.52
12188,DFGYY,5,2007-11-08,3,238.82
12189,QGQSJ,7,2007-11-19,3,215.1
12190,CLYBE,9,2007-11-25,1,26.25
12191,VBTNL,1,2007-11-23,3,10.11
12192,KFOGD,7,2007-11-25,1,83.57
12193,ALPBF,9,2007-11-27,3,163.05
12194,YNUTD,2,2007-11-18,1,87.24
12195,MZTXS,5,2007-12-10,1,124.53
12196,MDMOQ,7,2007-12-14,3,23.87
12197,ULXRA,1,2007-12-18,1,57.33
12198,IMETZ,9,2007-12-16,1,210.76
12199,GQSFS,6,2007-12-13,3,244.76
12200,EOAED,7,2007-12-25,1,232.24
12201,XTUBQ,3,2007-12-17,3,160.91
12202,SGPZQ,6,2007-12-23,1,84.84
12203,FWHII,2,2007-12-16,2,84.64
12204,FJSFT,6,2007-12-11,2,12.41
12205,VRCXB,7,2007-12-19,1,51.83
12206,KHKRV,4,2007-12-02,1,202.25
12207,ZTSVE,5,2007-12-10,3,187.6
12208,SGPZQ,2,2007-12-21,2,190.07
12209,ALFKI,4,2008-01-12,2,201.41
12210,WPBNO,9,2008-01-08,1,103.33
12211,YNTPM,9,2008-01-01,1,180.12
12212,XVNBZ,1,2008-01-26,2,156.53
12213,ESKGK,7,2008-01-07,2,201.21
12214,MDMOQ,1,2008-01-15,3,173.91
12215,ZOXOL,3,2008-01-06,3,81.36
12216,LPREO,4,2008-01-12,2,144.49
12217,ALFKI,6,2008-02-09,2,96.21
12218,UQVLY,2,2008-02-11,1,39.75
12219,FDCEW,1,2008-02-19,3,55.94
12220,TRYSX,6,2008-02-21,3,14.71
12221,FNDZJ,6,2008-02-25,3,196.36
12222,XOJOS,8,2008-02-15,3,235.24
12223,SPPRI,3,2008-02-26,2,137.51
12224,KIODW,4,2008-02-27,2,20.66
12225,KEHQT,4,2008-02-05,3,201.73
12226,NGCTP,9,2008-02-13,1,136.66
12227,BZYMS,3,2008-02-09,3,247.59
12228,PFEIS,4,2008-02-26,2,200.32
12229,MAPTB,9,2008-02-09,1,185.61
12230,HDHPW,4,2008-02-01,2,165.46
12231,SDYVG,1,2008-02-17,1,63.72
12232,LBUUY,5,2008-02-11,1,226.06
12233,MOYAF,4,2008-03-25,3,25.21
12234,WMXST,9,2008-03-25,2,60.61
12235,ORDDL,1,2008-03-22,1,105.64
12236,IPGHZ,7,2008-03-24,3,235.4
12237,YCHNL,9,2008-03-03,3,71.98
12238,PSZOY,1,2008-03-19,2,133.28
12239,BNYBJ,2,2008-03-18,3,235.8
12240,YUXHC,4,2008-03-20,1,83.65
12241,ULXRA,9,2008-03-11,3,249.9
12242,ALFKI,3,2008-04-22,3,231.78
12243,YDKXG,5,2008-04-10,2,127.39
12244,CFBZD,6,2008-04-11,1,29.63
12245,OMVCV,7,2008-04-02,3,18.06
12246,MIRTJ,6,2008-04-17,1,169.12
12247,VXJHA,3,2008-04-24,3,187.54
12248,DFEOL,2,2008-04-07,1,192.0
12249,PCKSN,7,2008-04-22,1,163.25
12250,WMXST,8,2008-04-06,3,122.78
12251,NDYSD,9,2008-04-06,3,37.33
12252,SMLJL,5,2008-04-04,3,208.09
12253,MAPTB,3,2008-04-20,2,22.87
12254,YDKXG,1,2008-04-02,2,24.68
12255,FWHII,1,2008-04-04,2,126.93
12256,XOJOS,8,2008-04-15,1,215.33
12257,TINQA,4,2008-04-28,1,118.94
12258,ALFKI,4,2008-05-17,2,109.44
12259,PCOZG,3,2008-05-20,2,102.41
12260,CBNDM,7,2008-05-18,1,26.66
12261,VYHBU,2,2008-05-25,1,169.48
12262,CJNGS,9,2008-05-11,1,33.77
12263,ZLZHX,3,2008-05-09,2,97.56
12264,JVTVC,9,2008-05-24,2,23.69
12265,SGTEY,4,2008-05-18,2,64.83
12266,BNFBU,2,2008-05-23,2,162.34
12267,PUQHW,2,2008-05-19,1,246.17
12268,RPHVQ,4,2008-05-23,2,43.05
12269,EOAED,6,2008-05-09,2,192.74
12270,SPPRI,4,2008-05-13,2,55.04
12271,FFFYR,8,2008-05-25,1,27.17
12272,OBZUY,3,2008-06-08,3,237.23
12273,QNFGQ,4,2008-06-17,1,83.81
12274,VYHBU,4,2008-06-12,3,131.16
12275,NWRRN,1,2008-06-16,2,81.85
12276,MDMOQ,2,2008-06-12,1,230.57
12277,SDYVG,8,2008-06-08,2,116.66
12278,TCJVQ,5,2008-06-21,2,11.43
12279,RPWJE,4,2008-06-11,3,245.18
12280,GZJQE,5,2008-06-03,1,186.11
12281,AEQYP,4,2008-06-03,1,53.16
12282,UCGRS,9,2008-06-05,2,112.15
12283,SRKFV,2,2008-06-19,3,71.18
12284,DFGYY,8,2008-06-15,1,248.45
12285,EUSVY,3,2008-06-18,3,8.54
12286,JYAMY,3,2008-06-22,1,131.96
12287,ALFKI,8,2008-07-06,2,42.18
12288,BNBPZ,2,2008-07-15,2,87.36
12289,UQVLY,9,2008-07-06,1,56.61
12290,UDJOJ,7,2008-07-28,1,136.31
12291,NWRRN,2,2008-07-06,3,22.16
12292,AOYNN,8,2008-07-01,3,217.89
12293,JLWBL,6,2008-07-23,3,204.83
12294,ORDDL,4,2008-07-18,1,165.24
12295,EIMER,2,2008-07-23,3,147.14
12296,SMLJL,4,2008-07-23,2,112.0
12297,RPHVQ,2,2008-07-08,2,92.72
12298,AEQYP,6,2008-07-07,1,193.77
12299,ALFKI,1,2008-08-16,2,239.37
12300,DJSTV,7,2008-08-14,2,65.23
12301,DTZKB,2,2008-08-27,1,219.22
12302,PNUAE,3,2008-08-12,1,182.9
12303,IWQPR,5,2008-08-23,3,85.15
12304,RBMPA,8,2008-08-28,2,96.08
12305,EIMER,3,2008-08-11,1,116.8
12306,PSNQQ,7,2008-08-13,1,114.53
12307,QEFYE,5,2008-08-02,2,61.29
12308,LPCSB,7,2008-08-11,1,226.08
12309,SMLJL,4,2008-08-03,1,169.82
12310,PWAVD,4,2008-08-05,1,237.37
12311,GBWAC,4,2008-08-24,3,140.61
12312,TKZGB,4,2008-08-15,1,171.84
12313,PWGYK,8,2008-08-14,3,180.37
12314,JJYFM,5,2008-08-15,2,195.02
12315,YLWKF,3,2008-09-28,3,136.24
12316,VHNYP,6,2008-09-11,1,36.37
12317,PYDDY,2,2008-09-16,3,82.93
12318,PYJLS,4,2008-09-06,3,153.09
12319,SPPRI,8,2008-09-23,2,178.21
12320,VXJHA,3,2008-09-11,1,154.84
12321,GHSFC,8,2008-09-22,1,129.76
12322,VRCXB,5,2008-09-10,3,151.99
12323,PFEIS,1,2008-09-07,2,195.41
12324,ZOXOL,5,2008-09-21,1,71.74
12325,ALFKI,9,2008-10-03,1,176.65
12326,ODQBE,9,2008-10-10,2,149.95
12327,INWFA,8,2008-10-04,3,63.91
12328,CKKWE,4,2008-10-06,2,161.33
12329,WHCAA,4,2008-10-25,2,232.06
12330,PALWN,7,2008-10-13,3,7.28
12331,VHNYP,9,2008-10-14,1,153.9
12332,YVQCH,6,2008-10-10,1,33.97
12333,LPCSB,6,2008-10-05,1,238.64
12334,UCGRS,2,2008-10-19,3,50.89
12335,RTJFF,4,2008-10-12,2,147.87
12336,ALFKI,1,2008-11-27,3,175.36
12337,VLLAI,6,2008-11-27,3,172.16
12338,BDOUG,7,2008-11-27,2,6.55
12339,PYDDY,4,2008-11-06,1,86.11
12340,PWAVD,6,2008-11-03,3,177.95
12341,YNTPM,3,2008-11-01,1,243.35
12342,VPTMC,6,2008-11-16,2,50.43
12343,PWGYK,7,2008-11-26,2,30.55
12344,KIWFL,8,2008-11-22,3,192.23
12345,IPGHZ,2,2008-11-16,1,206.52
12346,ODQBE,8,2008-11-27,3,6.05
12347,KFOGD,2,2008-11-25,1,73.13
12348,ESKGK,1,2008-11-08,3,12.59
12349,CFBZD,1,2008-11-09,2,157.17
12350,DSILU,2,2008-11-02,1,152.45
12351,IJIGR,5,2008-12-10,2,206.87
12352,UWGXB,1,2008-12-13,1,15.84
12353,JVTVC,6,2008-12-16,3,166.21
12354,THSQN,4,2008-12-15,3,142.79
12355,SAWUR,9,2008-12-23,1,208.9
12356,ZTSVE,8,2008-12-10,3,94.21
12357,RPHVQ,6,2008-12-22,2,120.63
12358,WVGUX,6,2008-12-24,2,111.17
12359,PUQHW,4,2008-12-21,1,18.06
12360,XOJOS,3,2008-12-20,2,161.69
12361,SDYVG,9,2008-12-15,1,46.64
12362,UQVLY,7,2008-12-10,3,113.97
12363,ALFKI,1,2009-01-20,2,97.06
12364,UQVLY,3,2009-01-14,2,233.67
12365,OUKVF,3,2009-01-08,2,227.1
12366,UCGRS,5,2009-01-25,3,107.86
12367,VBTNL,6,2009-01-04,3,197.95
12368,SMORH,4,2009-01-01,1,126.93
12369,LBGIQ,4,2009-01-15,1,62.94
12370,NOELM,7,2009-01-08,1,168.38
12371,KVMJK,6,2009-01-13,3,223.25
12372,VRCXB,5,2009-01-10,3,100.55
12373,GQSFS,2,2009-01-19,1,77.11
12374,DXZWS,2,2009-01-24,2,19.21
12375,KHKRV,3,2009-01-14,3,42.78
12376,ALFKI,3,2009-02-26,2,18.65
12377,HLHVL,2,2009-02-06,1,110.23
12378,ONAMJ,6,2009-02-24,1,79.98
12379,XITAS,1,2009-02-15,2,198.37
12380,CKKWE,4,2009-02-14,2,134.53
12381,MZTXS,4,2009-02-03,3,191.67
12382,GVNBB,3,2009-02-10,1,23.64
12383,HGUIL,1,2009-02-02,3,100.34
12384,XXSWY,5,2009-02-15,2,222.07
12385,BOGAS,5,2009-02-18,1,26.74
12386,SRKFV,7,2009-02-24,1,36.61
12387,MIBJV,7,2009-02-15,3,18.02
12388,EDMNO,2,2009-03-25,2,139.48
12389,GHSFC,4,2009-03-26,3,89.51
12390,PLRKR,7,2009-03-06,2,170.68
12391,KHKRV,5,2009-03-10,1,188.66
12392,AEQYP,7,2009-03-11,1,203.85
12393,GHUHP,6,2009-03-05,1,20.45
12394,ULXRA,7,2009-03-16,3,11.98
12395,DGSNV,5,2009-03-19,3,42.8
12396,UCGRS,6,2009-03-17,1,44.92
12397,OBZUY,6,2009-03-17,3,39.41
12398,OAHDC,7,2009-03-07,3,230.25
12399,UIHOS,9,2009-03-28,2,95.01
12400,GIJPO,4,2009-03-23,1,96.91
12401,XVNBZ,3,2009-03-14,3,206.27
12402,YUXHC,3,2009-03-05,1,75.19
12403,ORXPP,5,2009-03-25,2,47.83
12404,ALFKI,7,2009-04-10,1,245.85
12405,MYWSA,1,2009-04-21,3,156.55
12406,BHJHW,1,2009-04-19,2,77.54
12407,MEMFP,6,2009-04-14,1,44.5
12408,IWQPR,9,2009-04-04,2,54.6
12409,KHKRV,4,2009-04-04,1,10.44
12410,CCCHN,2,2009-04-04,3,116.74
12411,MIBJV,2,2009-04-20,1,208.93
12412,ALFKI,3,2009-05-08,2,117.23
12413,ZYHVE,5,2009-05-06,3,170.65
12414,TCJVQ,2,2009-05-08,1,15.01
12415,PLRKR,3,2009-05-23,1,212.51
12416,SRKFV,9,2009-05-14,2,246.22
12417,HIEWN,6,2009-05-28,3,45.77
12418,SMORH,1,2009-05-16,3,214.22
12419,ZLZHX,6,2009-05-26,1,60.65
12420,TFXGR,1,2009-05-21,1,199.53
12421,INWFA,1,2009-05-08,3,48.32
12422,COJQZ,3,2009-05-05,3,64.44
12423,XITAS,6,2009-05-25,1,137.5
12424,MIBJV,9,2009-06-09,1,209.87
12425,GZJQE,6,2009-06-09,1,14.6
12426,PWGYK,6,2009-06-05,2,70.31
12427,RPWJE,7,2009-06-05,3,209.32
12428,POBYN,1,2009-06-24,1,107.97
12429,GNWWW,7,2009-06-05,1,138.98
12430,QNFGQ,8,2009-06-10,1,216.31
12431,ZLZHX,3,2009-06-01,3,136.19
12432,MYWSA,5,2009-06-23,3,35.52
12433,YDANU,4,2009-06-20,1,20.88
12434,FWHII,7,2009-06-02,1,149.44
12435,SVGTT,7,2009-06-01,3,57.29
12436,PCOZG,9,2009-06-21,3,130.92
12437,TLYEZ,8,2009-06-11,2,205.49
12438,SGPZQ,1,2009-06-20,1,171.53
12439,OELNJ,5,2009-06-13,3,123.65
12440,ALFKI,8,2009-07-19,2,137.55
12441,QVYOW,5,2009-07-16,1,73.68
12442,LHTHA,8,2009-07-19,2,235.17
12443,CSYLN,5,2009-07-21,1,10.96
12444,DKAUS,5,2009-07-03,3,216.15
12445,TWJVR,7,2009-07-18,1,79.5
12446,VHQKB,1,2009-07-20,3,200.87
12447,DWIDV,6,2009-07-19,1,136.29
12448,DTZKB,9,2009-07-26,1,193.71
12449,GHSFC,6,2009-07-22,2,207.74
12450,YDANU,1,2009-07-10,2,182.5
12451,ALFKI,4,2009-08-06,1,241.83
12452,QVYOW,1,2009-08-27,2,128.47
12453,TLYEZ,3,2009-08-21,1,133.33
12454,DXKIC,1,2009-08-21,1,8.67
12455,LSKJL,9,2009-08-28,2,71.33
12456,XKTZQ,6,2009-08-01,1,145.6
12457,BZYMS,5,2009-08-21,3,152.43
12458,ZUDTB,2,2009-08-07,2,194.65
12459,RDKVH,3,2009-08-06,2,113.11
12460,QPTVF,2,2009-08-25,1,219.43
12461,GNWWW,5,2009-08-13,2,200.96
12462,SKSEF,4,2009-08-07,2,154.11
12463,THSQN,1,2009-08-28,1,61.82
12464,QVYOW,1,2009-09-17,1,212.44
12465,SWDEY,7,2009-09-15,1,171.91
12466,SDYVG,8,2009-09-15,1,187.36
12467,MNXAG,7,2009-09-07,1,94.0
12468,VYHBU,7,2009-09-13,2,185.0
12469,KIWFL,9,2009-09-04,1,118.4
12470,UPOLP,8,2009-09-20,2,226.54
12471,ONAMJ,2,2009-09-19,2,136.04
12472,HXYLK,6,2009-09-18,2,204.82
12473,ZOXOL,7,2009-09-15,3,192.87
12474,LHTHA,3,2009-09-20,3,13.78
12475,ALFKI,5,2009-10-04,2,177.46
12476,DJSTV,3,2009-10-15,3,40.18
12477,DDOTR,1,2009-10-05,3,71.84
12478,IJIGR,8,2009-10-23,2,62.29
12479,CKKWE,8,2009-10-27,3,56.67
12480,WRHKC,9,2009-10-15,2,209.02
12481,YWUSA,9,2009-10-14,1,50.49
12482,OUKVF,3,2009-10-22,2,223.06
12483,CCCHN,1,2009-10-05,1,218.61
12484,PUHRO,7,2009-10-13,1,142.55
12485,ALFKI,2,2009-11-10,1,162.29
12486,PWAVD,7,2009-11-16,1,244.57
12487,KVIFE,6,2009-11-01,1,119.6
12488,NXNXC,3,2009-11-08,2,121.89
12489,ETXRP,7,2009-11-07,2,54.31
12490,FLETF,2,2009-11-01,2,44.62
12491,GIJPO,3,2009-11-26,3,78.87
12492,CLYBE,7,2009-11-15,2,78.15
12493,OHJOB,5,2009-12-08,3,5.76
12494,JCWVH,6,2009-12-06,2,59.82
12495,YNUTD,8,2009-12-01,1,182.35
12496,TWJVR,8,2009-12-24,3,10.93
12497,DJSTV,6,2009-12-28,2,58.19
12498,VFRVX,7,2009-12-04,3,234.05
12499,OMVCV,9,2009-12-18,3,143.2
12500,GNWWW,8,2009-12-28,3,181.67
12501,ZUDTB,7,2009-12-14,3,55.57
12502,FFFYR,9,2009-12-05,3,16.39
12503,WHCAA,6,2009-12-06,3,123.4
12504,AOYNN,4,2009-12-11,1,216.38
12505,WZZOG,7,2009-12-25,1,167.79
12506,ALFKI,9,2009-12-17,2,190.43
12507,ALFKI,7,2010-01-25,2,214.37
12508,CKKWE,2,2010-01-07,2,162.01
12509,SPPRI,6,2010-01-16,3,137.29
12510,MXDEI,7,2010-01-07,2,26.12
12511,QYLBO,3,2010-01-16,2,25.99
12512,WRHKC,1,2010-01-01,3,154.18
12513,NOELM,2,2010-01-02,2,112.34
12514,LBSEZ,3,2010-01-06,3,132.1
12515,ALFKI,8,2010-02-28,3,123.19
12516,YDKXG,3,2010-02-04,1,206.38
12517,TSFAP,6,2010-02-25,1,196.53
12518,JVTVC,9,2010-02-15,3,234.59
12519,OUXAV,3,2010-02-07,3,144.92
12520,FFFYR,3,2010-02-24,3,19.47
12521,CSFEG,7,2010-02-11,3,90.9
12522,WMXST,2,2010-02-08,1,116.46
12523,RPHVQ,5,2010-02-04,2,106.03
12524,VLLAI,4,2010-02-16,1,211.97
12525,YJAXX,2,2010-02-02,1,44.46
12526,AEQYP,8,2010-03-08,3,27.15
12527,MXKGV,5,2010-03-20,1,218.17
12528,LBSEZ,2,2010-03-27,2,107.17
12529,ZUDTB,4,2010-03-09,1,62.3
12530,WMXST,2,2010-03-06,1,60.51
12531,LBUUY,9,2010-03-09,3,241.85
12532,LBGIQ,3,2010-03-11,3,50.3
12533,MOYAF,5,2010-03-01,2,39.55
12534,DDOTR,5,2010-03-21,3,124.28
12535,CBNDM,9,2010-03-23,1,206.64
12536,GNWWW,2,2010-03-18,3,170.93
12537,ZTSVE,3,2010-03-16,2,133.35
12538,MFVTR,7,2010-03-03,3,10.72
12539,MIBJV,7,2010-03-28,2,152.28
12540,ALFKI,4,2010-04-26,3,238.92
12541,KZCRH,3,2010-04-07,1,140.1
12542,AOYNN,4,2010-04-02,2,57.37
12543,SWDEY,1,2010-04-08,2,204.21
12544,VHQKB,8,2010-04-23,3,207.53
12545,MXKGV,9,2010-04-24,2,188.25
12546,WBBZO,9,2010-04-12,3,5.52
12547,MZTXS,4,2010-04-04,3,198.07
12548,CFXGH,9,2010-04-24,2,116.5
12549,PSNQQ,2,2010-04-26,3,249.46
12550,FLETF,6,2010-04-26,3,34.48
12551,GIJPO,3,2010-04-23,2,149.12
12552,MIBJV,4,2010-04-13,3,11.8
12553,ALFKI,6,2010-05-17,3,234.84
12554,HGUIL,9,2010-05-23,3,222.71
12555,ALFKI,3,2010-05-15,2,195.35
12556,CSYLN,1,2010-05-18,3,101.21
12557,BHJHW,3,2010-05-18,1,185.72
12558,UUHQZ,7,2010-05-15,1,120.47
12559,JEYCD,3,2010-05-22,1,62.15
12560,FNDZJ,8,2010-05-25,3,7.85
12561,WNOOO,4,2010-05-13,3,200.24
12562,EOAED,1,2010-05-05,2,122.33
12563,PSNQQ,8,2010-05-15,3,45.01
12564,MYWSA,9,2010-05-18,1,166.96
12565,DGSNV,2,2010-06-01,3,106.25
12566,CVUQF,9,2010-06-08,2,195.57
12567,ONAMJ,7,2010-06-19,1,102.99
12568,FWHII,2,2010-06-02,1,37.83
